E05000454,2018-03,104
E05000205,2018-03,116
E05000366,2018-03,133
E05000437,2018-03,124
E05000266,2018-03,57
E05000217,2018-03,96
E05000446,2018-03,109
E05000317,2018-03,57
E05000525,2018-03,67
E05000274,2018-03,108
E05000425,2018-03,196
E05000374,2018-03,106
E05000558,2018-03,53
E05000209,2018-03,104
E05000458,2018-03,87
E05000309,2018-03,42
E05000041,2018-04,117
E05000141,2018-04,273
E05000610,2018-04,120
E05000295,2018-04,47
E05000122,2018-04,134
E05000602,2018-04,97
E05000053,2018-04,159
E05000299,2018-04,53
E05000130,2018-04,459
E05000287,2018-04,91
E05000030,2018-04,73
E05000483,2018-04,120
E05000634,2018-04,182
E05000118,2018-04,104
E05000649,2018-04,1610
E05000106,2018-04,74
E05000591,2018-04,103
E05000626,2018-04,137
E05000177,2018-04,173
E05000491,2018-04,137
E05000638,2018-04,283
E05000032,2018-04,87
E05000645,2018-04,89
E05000114,2018-04,183
E05000525,2018-04,58
E05000274,2018-04,111
E05000425,2018-04,201
E05000374,2018-04,100
E05000558,2018-04,33
E05000209,2018-04,107
E05000458,2018-04,131
E05000309,2018-04,40
E05000217,2018-04,96
E05000446,2018-04,105
E05000317,2018-04,63
E05000366,2018-04,122
E05000437,2018-04,134
E05000266,2018-04,75
E05000378,2018-04,109
E05000429,2018-04,172
E05000278,2018-04,149
E05000529,2018-04,57
E05000305,2018-04,38
E05000454,2018-04,97
E05000205,2018-04,133
E05000401,2018-04,50
E05000350,2018-04,125
E05000250,2018-04,142
E05000462,2018-04,52
E05000333,2018-04,57
E05000184,2018-04,137
E05000562,2018-04,97
E05000342,2018-04,194
E05000413,2018-04,51
E05000364,2018-04,157
E05000088,2018-04,119
E05000188,2018-04,198
E05000096,2018-04,78
E05000221,2018-04,119
E05000570,2018-04,52
E05000196,2018-04,122
E05000321,2018-04,132
E05000470,2018-04,74
E05000307,2018-04,67
E05000456,2018-04,30
E05000207,2018-04,193
E05000556,2018-04,62
E05000435,2018-04,147
E05000264,2018-04,127
E05000319,2018-04,432
E05000448,2018-04,347
E05000219,2018-04,177
E05000268,2018-04,156
E05000439,2018-04,188
E05000368,2018-04,255
E05000215,2018-04,104
E05000444,2018-04,106
E05000315,2018-04,105
E05000527,2018-04,65
E05000276,2018-04,271
E05000427,2018-04,152
E05000376,2018-04,201
E05000094,2018-04,228
E05000223,2018-04,116
E05000572,2018-04,69
E05000194,2018-04,98
E05000323,2018-04,77
E05000472,2018-04,58
E05000340,2018-04,178
E05000411,2018-04,35
E05000460,2018-04,124
E05000331,2018-04,501
E05000186,2018-04,161
E05000560,2018-04,41
E05000086,2018-04,146
E05000403,2018-04,62
E05000352,2018-04,220
E05000252,2018-04,125
E05000198,2018-04,157
E05000098,2018-04,147
E05000132,2018-04,112
E05000285,2018-04,58
E05000600,2018-04,101
E05000051,2018-04,106
E05000297,2018-04,74
E05000120,2018-04,132
E05000043,2018-04,95
E05000143,2018-04,312
E05000612,2018-04,134
E05000289,2018-04,72
E05000647,2018-04,306
E05000116,2018-04,103
E05000593,2018-04,92
E05000624,2018-04,131
E05000175,2018-04,244
E05000493,2018-04,118
E05000108,2018-04,105
E05000179,2018-04,97
E05000628,2018-04,78
E05000104,2018-04,221
E05000481,2018-04,124
E05000636,2018-04,392
E05000335,2018-04,60
E05000464,2018-04,65
E05000182,2018-04,95
E05000564,2018-04,169
E05000348,2018-04,99
E05000419,2018-04,194
E05000519,2018-04,65
E05000356,2018-04,110
E05000407,2018-04,26
E05000256,2018-04,303
E05000090,2018-04,100
E05000524,2018-04,56
E05000227,2018-04,94
E05000190,2018-04,166
E05000476,2018-04,131
E05000327,2018-04,43
E05000362,2018-04,122
E05000568,2018-04,60
E05000468,2018-04,98
E05000339,2018-04,277
E05000415,2018-04,43
E05000344,2018-04,160
E05000211,2018-04,121
E05000311,2018-04,76
E05000440,2018-04,75
E05000272,2018-04,96
E05000523,2018-04,81
E05000372,2018-04,123
E05000423,2018-04,194
E05000452,2018-04,134
E05000303,2018-04,66
E05000203,2018-04,115
E05000431,2018-04,148
E05000360,2018-04,61
E05000531,2018-04,101
E05000260,2018-04,109
E05000100,2018-04,215
E05000026,2018-04,282
E05000485,2018-04,118
E05000632,2018-04,294
E05000063,2018-04,158
E05000112,2018-04,86
E05000643,2018-04,107
E05000489,2018-04,91
E05000597,2018-04,71
E05000171,2018-04,98
E05000620,2018-04,204
E05000293,2018-04,46
E05000124,2018-04,69
E05000059,2018-04,79
E05000608,2018-04,117
E05000047,2018-04,181
E05000616,2018-04,200
E05000381,2018-04,188
E05000136,2018-04,131
E05000281,2018-04,283
E05000036,2018-04,109
E05000128,2018-04,118
E05000028,2018-04,128
E05000604,2018-04,163
E05000055,2018-04,144
E05000595,2018-04,134
E05000173,2018-04,208
E05000622,2018-04,116
E05000110,2018-04,69
E05000641,2018-04,381
E05000487,2018-04,131
E05000630,2018-04,66
E05000061,2018-04,140
E05000102,2018-04,208
E05000599,2018-04,225
E05000606,2018-04,121
E05000057,2018-04,127
E05000134,2018-04,108
E05000283,2018-04,160
E05000034,2018-04,99
E05000618,2018-04,107
E05000049,2018-04,97
E05000038,2018-04,103
E05000138,2018-04,551
E05000045,2018-04,248
E05000614,2018-04,132
E05000145,2018-04,132
E05000291,2018-04,53
E05000126,2018-04,41
E05000517,2018-04,60
E05000417,2018-04,185
E05000346,2018-04,105
E05000092,2018-04,159
E05000225,2018-04,327
E05000192,2018-04,104
E05000474,2018-04,58
E05000325,2018-04,198
E05000258,2018-04,110
E05000409,2018-04,82
E05000358,2018-04,286
E05000329,2018-04,55
E05000478,2018-04,187
E05000229,2018-04,197
E05000354,2018-04,148
E05000405,2018-04,51
E05000254,2018-04,135
E05000337,2018-04,150
E05000466,2018-04,58
E05000180,2018-04,108
E05000566,2018-04,50
E05000433,2018-04,82
E05000533,2018-04,48
E05000262,2018-04,94
E05000450,2018-04,106
E05000301,2018-04,65
E05000201,2018-04,126
E05000270,2018-04,75
E05000521,2018-04,90
E05000370,2018-04,214
E05000421,2018-04,185
E05000213,2018-04,78
E05000313,2018-04,71
E05000442,2018-04,146
E05000563,2018-04,46
E05000085,2018-04,107
E05000463,2018-04,66
E05000332,2018-04,85
E05000185,2018-04,159
E05000251,2018-04,89
E05000400,2018-04,63
E05000351,2018-04,89
E05000197,2018-04,366
E05000320,2018-04,133
E05000471,2018-04,101
E05000097,2018-04,127
E05000220,2018-04,104
E05000571,2018-04,85
E05000189,2018-04,218
E05000089,2018-04,215
E05000343,2018-04,77
E05000412,2018-04,53
E05000447,2018-04,132
E05000316,2018-04,79
E05000216,2018-04,91
E05000459,2018-04,41
E05000308,2018-04,82
E05000559,2018-04,44
E05000208,2018-04,164
E05000424,2018-04,95
E05000375,2018-04,218
E05000275,2018-04,320
E05000204,2018-04,130
E05000555,2018-04,67
E05000304,2018-04,82
E05000455,2018-04,79
E05000279,2018-04,122
E05000528,2018-04,171
E05000379,2018-04,234
E05000428,2018-04,179
E05000222,2018-04,225
E05000267,2018-04,129
E05000367,2018-04,349
E05000436,2018-04,143
E05000107,2018-04,44
E05000119,2018-04,62
E05000648,2018-04,146
E05000482,2018-04,111
E05000635,2018-04,104
E05000644,2018-04,1323
E05000115,2018-04,159
E05000639,2018-04,120
E05000627,2018-04,118
E05000176,2018-04,151
E05000490,2018-04,183
E05000590,2018-04,85
E05000123,2018-04,190
E05000294,2018-04,69
E05000140,2018-04,220
E05000611,2018-04,78
E05000040,2018-04,61
E05000286,2018-04,52
E05000031,2018-04,94
E05000131,2018-04,126
E05000298,2018-04,31
E05000052,2018-04,117
E05000603,2018-04,177
E05000109,2018-04,336
E05000625,2018-04,170
E05000174,2018-04,128
E05000492,2018-04,699
E05000592,2018-04,121
E05000646,2018-04,145
E05000117,2018-04,18
E05000480,2018-04,196
E05000637,2018-04,184
E05000105,2018-04,238
E05000178,2018-04,131
E05000629,2018-04,89
E05000050,2018-04,196
E05000601,2018-04,159
E05000284,2018-04,186
E05000033,2018-04,67
E05000133,2018-04,92
E05000288,2018-04,223
E05000142,2018-04,295
E05000613,2018-04,67
E05000042,2018-04,98
E05000121,2018-04,108
E05000296,2018-04,96
E05000341,2018-04,173
E05000410,2018-04,41
E05000195,2018-04,112
E05000322,2018-04,68
E05000473,2018-04,77
E05000095,2018-04,194
E05000099,2018-04,146
E05000199,2018-04,128
E05000253,2018-04,128
E05000402,2018-04,89
E05000353,2018-04,92
E05000561,2018-04,72
E05000230,2018-04,327
E05000087,2018-04,109
E05000461,2018-04,74
E05000330,2018-04,42
E05000187,2018-04,123
E05000218,2018-04,80
E05000318,2018-04,117
E05000449,2018-04,268
E05000265,2018-04,108
E05000365,2018-04,161
E05000434,2018-04,119
E05000206,2018-04,179
E05000557,2018-04,50
E05000306,2018-04,140
E05000457,2018-04,82
E05000426,2018-04,259
E05000377,2018-04,115
E05000526,2018-04,81
E05000277,2018-04,169
E05000445,2018-04,90
E05000314,2018-04,106
E05000214,2018-04,150
E05000438,2018-04,145
E05000369,2018-04,100
E05000269,2018-04,110
E05000617,2018-04,174
E05000046,2018-04,225
E05000609,2018-04,143
E05000058,2018-04,113
E05000125,2018-04,109
E05000292,2018-04,46
E05000054,2018-04,85
E05000605,2018-04,118
E05000029,2018-04,81
E05000129,2018-04,517
E05000280,2018-04,356
E05000037,2018-04,58
E05000380,2018-04,134
E05000137,2018-04,89
E05000062,2018-04,242
E05000484,2018-04,229
E05000633,2018-04,109
E05000101,2018-04,95
E05000170,2018-04,132
E05000621,2018-04,138
E05000596,2018-04,107
E05000488,2018-04,109
E05000113,2018-04,118
E05000642,2018-04,104
E05000373,2018-04,201
E05000422,2018-04,124
E05000273,2018-04,151
E05000522,2018-04,70
E05000310,2018-04,136
E05000441,2018-04,109
E05000210,2018-04,115
E05000530,2018-04,58
E05000261,2018-04,93
E05000430,2018-04,142
E05000361,2018-04,132
E05000347,2018-04,182
E05000202,2018-04,81
E05000453,2018-04,104
E05000302,2018-04,71
E05000257,2018-04,61
E05000357,2018-04,154
E05000406,2018-04,50
E05000518,2018-04,53
E05000349,2018-04,92
E05000418,2018-04,112
E05000565,2018-04,46
E05000334,2018-04,49
E05000465,2018-04,29
E05000183,2018-04,82
E05000414,2018-04,93
E05000345,2018-04,130
E05000469,2018-04,59
E05000338,2018-04,90
E05000569,2018-04,70
E05000191,2018-04,63
E05000477,2018-04,205
E05000326,2018-04,120
E05000091,2018-04,191
E05000226,2018-04,150
E05000200,2018-04,100
E05000451,2018-04,242
E05000300,2018-04,45
E05000532,2018-04,45
E05000263,2018-04,357
E05000432,2018-04,120
E05000363,2018-04,103
E05000312,2018-04,109
E05000443,2018-04,158
E05000212,2018-04,278
E05000371,2018-04,394
E05000420,2018-04,295
E05000271,2018-04,210
E05000520,2018-04,69
E05000408,2018-04,348
E05000359,2018-04,126
E05000259,2018-04,59
E05000193,2018-04,88
E05000475,2018-04,248
E05000324,2018-04,150
E05000093,2018-04,74
E05000224,2018-04,111
E05000416,2018-04,345
E05000516,2018-04,51
E05000567,2018-04,49
E05000336,2018-04,94
E05000467,2018-04,58
E05000181,2018-04,74
E05000255,2018-04,115
E05000355,2018-04,115
E05000404,2018-04,67
E05000228,2018-04,168
E05000328,2018-04,86
E05000479,2018-04,149
E05000048,2018-04,105
E05000619,2018-04,178
E05000282,2018-04,160
E05000035,2018-04,69
E05000135,2018-04,132
E05000056,2018-04,102
E05000607,2018-04,156
E05000127,2018-04,51
E05000027,2018-04,97
E05000290,2018-04,75
E05000615,2018-04,73
E05000144,2018-04,122
E05000044,2018-04,207
E05000139,2018-04,154
E05000039,2018-04,179
E05000111,2018-04,110
E05000640,2018-04,73
E05000172,2018-04,110
E05000623,2018-04,138
E05000494,2018-04,102
E05000594,2018-04,51
E05000598,2018-04,58
E05000103,2018-04,130
E05000060,2018-04,114
E05000486,2018-04,147
E05000631,2018-04,127
E05000217,2017-11,125
E05000446,2017-11,92
E05000317,2017-11,53
E05000525,2017-11,70
E05000274,2017-11,101
E05000425,2017-11,188
E05000374,2017-11,75
E05000558,2017-11,54
E05000209,2017-11,135
E05000458,2017-11,93
E05000309,2017-11,43
E05000378,2017-11,104
E05000429,2017-11,161
E05000278,2017-11,141
E05000529,2017-11,56
E05000305,2017-11,64
E05000454,2017-11,109
E05000205,2017-11,125
E05000366,2017-11,168
E05000437,2017-11,139
E05000266,2017-11,133
E05000462,2017-11,70
E05000333,2017-11,60
E05000184,2017-11,140
E05000562,2017-11,96
E05000401,2017-11,50
E05000350,2017-11,128
E05000250,2017-11,154
E05000096,2017-11,77
E05000221,2017-11,126
E05000570,2017-11,58
E05000196,2017-11,101
E05000321,2017-11,132
E05000470,2017-11,66
E05000342,2017-11,200
E05000413,2017-11,78
E05000364,2017-11,177
E05000088,2017-11,169
E05000188,2017-11,235
E05000295,2017-11,62
E05000122,2017-11,119
E05000041,2017-11,104
E05000141,2017-11,313
E05000610,2017-11,146
E05000130,2017-11,402
E05000287,2017-11,89
E05000030,2017-11,94
E05000602,2017-11,114
E05000053,2017-11,150
E05000299,2017-11,48
E05000106,2017-11,101
E05000483,2017-11,81
E05000634,2017-11,154
E05000118,2017-11,74
E05000649,2017-11,1732
E05000638,2017-11,242
E05000032,2017-11,113
E05000645,2017-11,101
E05000114,2017-11,167
E05000591,2017-11,97
E05000626,2017-11,167
E05000177,2017-11,193
E05000491,2017-11,123
E05000600,2017-11,111
E05000051,2017-11,97
E05000132,2017-11,108
E05000285,2017-11,57
E05000043,2017-11,99
E05000143,2017-11,388
E05000612,2017-11,136
E05000289,2017-11,80
E05000297,2017-11,67
E05000120,2017-11,125
E05000593,2017-11,92
E05000624,2017-11,134
E05000175,2017-11,231
E05000493,2017-11,73
E05000108,2017-11,130
E05000647,2017-11,305
E05000116,2017-11,108
E05000481,2017-11,107
E05000636,2017-11,359
E05000179,2017-11,120
E05000628,2017-11,69
E05000104,2017-11,244
E05000435,2017-11,135
E05000264,2017-11,138
E05000319,2017-11,408
E05000448,2017-11,362
E05000219,2017-11,149
E05000307,2017-11,65
E05000456,2017-11,55
E05000207,2017-11,165
E05000556,2017-11,75
E05000527,2017-11,82
E05000276,2017-11,303
E05000427,2017-11,190
E05000376,2017-11,260
E05000268,2017-11,134
E05000439,2017-11,173
E05000368,2017-11,238
E05000215,2017-11,116
E05000444,2017-11,106
E05000315,2017-11,109
E05000340,2017-11,186
E05000411,2017-11,52
E05000094,2017-11,231
E05000223,2017-11,126
E05000572,2017-11,56
E05000194,2017-11,110
E05000323,2017-11,84
E05000472,2017-11,56
E05000403,2017-11,73
E05000352,2017-11,159
E05000252,2017-11,141
E05000198,2017-11,153
E05000098,2017-11,134
E05000460,2017-11,101
E05000331,2017-11,497
E05000186,2017-11,162
E05000560,2017-11,38
E05000086,2017-11,144
E05000485,2017-11,102
E05000632,2017-11,311
E05000063,2017-11,183
E05000100,2017-11,219
E05000026,2017-11,238
E05000597,2017-11,94
E05000171,2017-11,92
E05000620,2017-11,149
E05000112,2017-11,89
E05000643,2017-11,97
E05000489,2017-11,125
E05000047,2017-11,177
E05000616,2017-11,203
E05000293,2017-11,48
E05000124,2017-11,66
E05000059,2017-11,98
E05000608,2017-11,114
E05000128,2017-11,132
E05000028,2017-11,112
E05000604,2017-11,128
E05000055,2017-11,163
E05000381,2017-11,155
E05000136,2017-11,193
E05000281,2017-11,236
E05000036,2017-11,98
E05000356,2017-11,120
E05000407,2017-11,52
E05000256,2017-11,388
E05000335,2017-11,58
E05000464,2017-11,56
E05000182,2017-11,84
E05000564,2017-11,184
E05000348,2017-11,86
E05000419,2017-11,224
E05000519,2017-11,67
E05000362,2017-11,101
E05000568,2017-11,77
E05000468,2017-11,80
E05000339,2017-11,327
E05000415,2017-11,41
E05000344,2017-11,121
E05000090,2017-11,90
E05000524,2017-11,103
E05000227,2017-11,78
E05000190,2017-11,127
E05000476,2017-11,133
E05000327,2017-11,57
E05000272,2017-11,101
E05000523,2017-11,49
E05000372,2017-11,120
E05000423,2017-11,142
E05000211,2017-11,116
E05000311,2017-11,65
E05000440,2017-11,67
E05000431,2017-11,119
E05000360,2017-11,52
E05000531,2017-11,101
E05000260,2017-11,165
E05000452,2017-11,118
E05000303,2017-11,60
E05000203,2017-11,111
E05000092,2017-11,159
E05000225,2017-11,251
E05000192,2017-11,118
E05000474,2017-11,63
E05000325,2017-11,220
E05000258,2017-11,113
E05000409,2017-11,88
E05000358,2017-11,367
E05000517,2017-11,61
E05000417,2017-11,233
E05000346,2017-11,88
E05000337,2017-11,123
E05000466,2017-11,68
E05000180,2017-11,85
E05000566,2017-11,43
E05000329,2017-11,66
E05000478,2017-11,213
E05000229,2017-11,169
E05000354,2017-11,132
E05000405,2017-11,51
E05000254,2017-11,123
E05000450,2017-11,115
E05000301,2017-11,67
E05000201,2017-11,145
E05000433,2017-11,48
E05000533,2017-11,71
E05000262,2017-11,131
E05000213,2017-11,96
E05000313,2017-11,91
E05000442,2017-11,133
E05000270,2017-11,99
E05000521,2017-11,67
E05000370,2017-11,243
E05000421,2017-11,268
E05000110,2017-11,55
E05000641,2017-11,436
E05000595,2017-11,153
E05000173,2017-11,253
E05000622,2017-11,101
E05000102,2017-11,246
E05000599,2017-11,182
E05000487,2017-11,126
E05000630,2017-11,97
E05000061,2017-11,160
E05000134,2017-11,100
E05000283,2017-11,154
E05000034,2017-11,90
E05000618,2017-11,115
E05000049,2017-11,122
E05000606,2017-11,158
E05000057,2017-11,153
E05000291,2017-11,42
E05000126,2017-11,29
E05000038,2017-11,114
E05000138,2017-11,644
E05000045,2017-11,222
E05000614,2017-11,181
E05000145,2017-11,179
E05000119,2017-11,80
E05000648,2017-11,118
E05000482,2017-11,119
E05000635,2017-11,101
E05000107,2017-11,40
E05000627,2017-11,127
E05000176,2017-11,176
E05000490,2017-11,212
E05000590,2017-11,88
E05000644,2017-11,1289
E05000115,2017-11,161
E05000639,2017-11,125
E05000140,2017-11,211
E05000611,2017-11,84
E05000040,2017-11,92
E05000123,2017-11,182
E05000294,2017-11,64
E05000298,2017-11,39
E05000052,2017-11,109
E05000603,2017-11,193
E05000286,2017-11,98
E05000031,2017-11,82
E05000131,2017-11,128
E05000251,2017-11,149
E05000400,2017-11,48
E05000351,2017-11,98
E05000563,2017-11,40
E05000085,2017-11,125
E05000463,2017-11,60
E05000332,2017-11,114
E05000185,2017-11,137
E05000189,2017-11,254
E05000089,2017-11,212
E05000343,2017-11,77
E05000412,2017-11,115
E05000197,2017-11,289
E05000320,2017-11,132
E05000471,2017-11,108
E05000097,2017-11,101
E05000220,2017-11,110
E05000571,2017-11,77
E05000459,2017-11,73
E05000308,2017-11,84
E05000559,2017-11,23
E05000208,2017-11,113
E05000424,2017-11,129
E05000375,2017-11,231
E05000275,2017-11,410
E05000447,2017-11,151
E05000316,2017-11,71
E05000216,2017-11,106
E05000267,2017-11,196
E05000367,2017-11,431
E05000436,2017-11,153
E05000204,2017-11,126
E05000555,2017-11,59
E05000304,2017-11,72
E05000455,2017-11,72
E05000279,2017-11,126
E05000528,2017-11,170
E05000379,2017-11,242
E05000428,2017-11,198
E05000222,2017-11,211
E05000195,2017-11,91
E05000322,2017-11,71
E05000473,2017-11,72
E05000095,2017-11,176
E05000341,2017-11,198
E05000410,2017-11,47
E05000561,2017-11,43
E05000230,2017-11,311
E05000087,2017-11,154
E05000461,2017-11,57
E05000330,2017-11,47
E05000187,2017-11,111
E05000099,2017-11,174
E05000199,2017-11,142
E05000253,2017-11,142
E05000402,2017-11,110
E05000353,2017-11,89
E05000206,2017-11,203
E05000557,2017-11,36
E05000306,2017-11,138
E05000457,2017-11,102
E05000218,2017-11,98
E05000318,2017-11,95
E05000449,2017-11,239
E05000265,2017-11,116
E05000365,2017-11,168
E05000434,2017-11,121
E05000445,2017-11,69
E05000314,2017-11,102
E05000214,2017-11,123
E05000438,2017-11,171
E05000369,2017-11,109
E05000269,2017-11,122
E05000426,2017-11,248
E05000377,2017-11,138
E05000526,2017-11,105
E05000277,2017-11,154
E05000646,2017-11,117
E05000117,2017-11,20
E05000109,2017-11,295
E05000625,2017-11,168
E05000174,2017-11,146
E05000492,2017-11,774
E05000592,2017-11,107
E05000105,2017-11,204
E05000178,2017-11,143
E05000629,2017-11,123
E05000480,2017-11,256
E05000637,2017-11,224
E05000284,2017-11,166
E05000033,2017-11,92
E05000133,2017-11,89
E05000050,2017-11,193
E05000601,2017-11,149
E05000121,2017-11,118
E05000296,2017-11,103
E05000288,2017-11,249
E05000142,2017-11,334
E05000613,2017-11,63
E05000042,2017-11,114
E05000310,2017-11,148
E05000441,2017-11,96
E05000210,2017-11,99
E05000373,2017-11,216
E05000422,2017-11,121
E05000273,2017-11,156
E05000522,2017-11,83
E05000202,2017-11,59
E05000453,2017-11,105
E05000302,2017-11,71
E05000530,2017-11,91
E05000261,2017-11,126
E05000430,2017-11,122
E05000361,2017-11,167
E05000347,2017-11,183
E05000518,2017-11,56
E05000349,2017-11,117
E05000418,2017-11,148
E05000565,2017-11,51
E05000334,2017-11,74
E05000465,2017-11,39
E05000183,2017-11,66
E05000257,2017-11,64
E05000357,2017-11,148
E05000406,2017-11,66
E05000191,2017-11,88
E05000477,2017-11,245
E05000326,2017-11,159
E05000091,2017-11,236
E05000226,2017-11,144
E05000414,2017-11,59
E05000345,2017-11,206
E05000469,2017-11,79
E05000338,2017-11,74
E05000569,2017-11,52
E05000609,2017-11,115
E05000058,2017-11,129
E05000125,2017-11,94
E05000292,2017-11,52
E05000617,2017-11,128
E05000046,2017-11,173
E05000280,2017-11,336
E05000037,2017-11,55
E05000380,2017-11,167
E05000137,2017-11,113
E05000054,2017-11,114
E05000605,2017-11,144
E05000029,2017-11,87
E05000129,2017-11,563
E05000101,2017-11,86
E05000062,2017-11,207
E05000484,2017-11,206
E05000633,2017-11,96
E05000488,2017-11,127
E05000113,2017-11,155
E05000642,2017-11,100
E05000170,2017-11,178
E05000621,2017-11,113
E05000596,2017-11,83
E05000056,2017-11,118
E05000607,2017-11,155
E05000048,2017-11,124
E05000619,2017-11,217
E05000282,2017-11,140
E05000035,2017-11,93
E05000135,2017-11,165
E05000615,2017-11,97
E05000144,2017-11,148
E05000044,2017-11,171
E05000139,2017-11,188
E05000039,2017-11,170
E05000127,2017-11,59
E05000027,2017-11,94
E05000290,2017-11,85
E05000172,2017-11,111
E05000623,2017-11,123
E05000494,2017-11,134
E05000594,2017-11,91
E05000111,2017-11,118
E05000640,2017-11,59
E05000060,2017-11,135
E05000486,2017-11,123
E05000631,2017-11,115
E05000598,2017-11,94
E05000103,2017-11,108
E05000532,2017-11,72
E05000263,2017-11,358
E05000432,2017-11,68
E05000363,2017-11,128
E05000200,2017-11,119
E05000451,2017-11,203
E05000300,2017-11,48
E05000371,2017-11,405
E05000420,2017-11,300
E05000271,2017-11,166
E05000520,2017-11,55
E05000312,2017-11,97
E05000443,2017-11,122
E05000212,2017-11,286
E05000416,2017-11,399
E05000516,2017-11,60
E05000408,2017-11,360
E05000359,2017-11,131
E05000259,2017-11,76
E05000193,2017-11,87
E05000475,2017-11,207
E05000324,2017-11,129
E05000093,2017-11,61
E05000224,2017-11,124
E05000255,2017-11,124
E05000355,2017-11,140
E05000404,2017-11,35
E05000228,2017-11,168
E05000328,2017-11,75
E05000479,2017-11,151
E05000567,2017-11,55
E05000336,2017-11,76
E05000467,2017-11,53
E05000181,2017-11,82
E05000644,2018-05,1432
E05000115,2018-05,152
E05000639,2018-05,109
E05000590,2018-05,91
E05000627,2018-05,141
E05000176,2018-05,147
E05000490,2018-05,152
E05000107,2018-05,44
E05000119,2018-05,86
E05000648,2018-05,158
E05000482,2018-05,110
E05000635,2018-05,134
E05000131,2018-05,123
E05000286,2018-05,94
E05000031,2018-05,104
E05000298,2018-05,38
E05000603,2018-05,176
E05000052,2018-05,102
E05000294,2018-05,60
E05000123,2018-05,205
E05000040,2018-05,82
E05000140,2018-05,225
E05000611,2018-05,78
E05000097,2018-05,99
E05000220,2018-05,99
E05000571,2018-05,83
E05000197,2018-05,293
E05000320,2018-05,138
E05000471,2018-05,117
E05000089,2018-05,173
E05000189,2018-05,203
E05000343,2018-05,89
E05000412,2018-05,67
E05000463,2018-05,66
E05000332,2018-05,84
E05000185,2018-05,171
E05000563,2018-05,48
E05000085,2018-05,146
E05000400,2018-05,45
E05000351,2018-05,95
E05000251,2018-05,99
E05000304,2018-05,85
E05000455,2018-05,106
E05000204,2018-05,159
E05000555,2018-05,62
E05000379,2018-05,242
E05000428,2018-05,197
E05000222,2018-05,246
E05000279,2018-05,102
E05000528,2018-05,176
E05000367,2018-05,321
E05000436,2018-05,172
E05000267,2018-05,165
E05000216,2018-05,108
E05000447,2018-05,124
E05000316,2018-05,98
E05000559,2018-05,44
E05000208,2018-05,144
E05000459,2018-05,54
E05000308,2018-05,92
E05000524,2018-05,85
E05000275,2018-05,311
E05000424,2018-05,130
E05000375,2018-05,237
E05000199,2018-05,150
E05000099,2018-05,177
E05000402,2018-05,97
E05000353,2018-05,98
E05000253,2018-05,137
E05000461,2018-05,54
E05000330,2018-05,57
E05000187,2018-05,142
E05000561,2018-05,68
E05000230,2018-05,361
E05000087,2018-05,131
E05000341,2018-05,178
E05000410,2018-05,53
E05000095,2018-05,193
E05000195,2018-05,125
E05000322,2018-05,75
E05000473,2018-05,71
E05000526,2018-05,75
E05000277,2018-05,191
E05000426,2018-05,266
E05000377,2018-05,132
E05000214,2018-05,169
E05000445,2018-05,89
E05000314,2018-05,104
E05000269,2018-05,91
E05000438,2018-05,176
E05000369,2018-05,104
E05000318,2018-05,112
E05000449,2018-05,267
E05000218,2018-05,80
E05000365,2018-05,171
E05000434,2018-05,142
E05000265,2018-05,132
E05000306,2018-05,161
E05000457,2018-05,102
E05000206,2018-05,167
E05000557,2018-05,25
E05000480,2018-05,219
E05000637,2018-05,192
E05000105,2018-05,223
E05000178,2018-05,155
E05000629,2018-05,111
E05000109,2018-05,346
E05000592,2018-05,135
E05000625,2018-05,162
E05000174,2018-05,125
E05000492,2018-05,701
E05000646,2018-05,129
E05000117,2018-05,30
E05000288,2018-05,288
E05000042,2018-05,107
E05000142,2018-05,352
E05000613,2018-05,65
E05000296,2018-05,108
E05000121,2018-05,118
E05000601,2018-05,156
E05000050,2018-05,177
E05000133,2018-05,97
E05000284,2018-05,181
E05000033,2018-05,86
E05000430,2018-05,152
E05000361,2018-05,152
E05000530,2018-05,84
E05000261,2018-05,134
E05000347,2018-05,182
E05000453,2018-05,138
E05000302,2018-05,100
E05000202,2018-05,66
E05000273,2018-05,144
E05000522,2018-05,55
E05000373,2018-05,222
E05000422,2018-05,133
E05000210,2018-05,108
E05000310,2018-05,141
E05000441,2018-05,105
E05000414,2018-05,76
E05000345,2018-05,143
E05000569,2018-05,65
E05000469,2018-05,71
E05000338,2018-05,108
E05000091,2018-05,236
E05000226,2018-05,187
E05000191,2018-05,70
E05000477,2018-05,230
E05000326,2018-05,151
E05000357,2018-05,142
E05000406,2018-05,61
E05000257,2018-05,65
E05000349,2018-05,87
E05000418,2018-05,130
E05000518,2018-05,54
E05000334,2018-05,54
E05000465,2018-05,42
E05000183,2018-05,51
E05000565,2018-05,55
E05000605,2018-05,138
E05000054,2018-05,103
E05000129,2018-05,549
E05000029,2018-05,80
E05000380,2018-05,128
E05000137,2018-05,134
E05000280,2018-05,357
E05000037,2018-05,51
E05000046,2018-05,234
E05000617,2018-05,131
E05000058,2018-05,90
E05000609,2018-05,111
E05000292,2018-05,46
E05000125,2018-05,86
E05000596,2018-05,93
E05000170,2018-05,141
E05000621,2018-05,143
E05000488,2018-05,136
E05000113,2018-05,137
E05000642,2018-05,110
E05000484,2018-05,208
E05000633,2018-05,119
E05000062,2018-05,197
E05000101,2018-05,86
E05000027,2018-05,96
